Time (h),OD600 (-),[Glucose] (g/L),[Xylose] (g/L),trajectory_id
80.0,0.7316,9.2474,13.3264,1:1_0118
96.0,1.1269,5.1016,13.1482,1:1_0118
96.0,1.0913,5.0381,13.1972,1:1_0118
96.0,1.1344,5.1209,13.2744,1:1_0118
104.0,1.2872,2.9647,12.8213,1:1_0118
104.0,1.3058,3.065,13.1231,1:1_0118
104.0,1.3204,2.8593,12.8149,1:1_0118
120.0,1.4165,0.66,11.7747,1:1_0118
120.0,1.4757,0.4455,11.7002,1:1_0118
120.0,1.4775,0.6464,11.7364,1:1_0118
128.0,1.5644,0.1834,10.1906,1:1_0118
128.0,1.5637,0.0771,10.2114,1:1_0118
128.0,1.5756,0.2423,10.1005,1:1_0118
144.0,1.7521,0.0,5.161,1:1_0118
144.0,1.7094,0.1251,5.0489,1:1_0118
144.0,1.6941,0.0,5.1391,1:1_0118
24.0,0.3021,13.6208,13.4399,1:1_0119
24.0,0.3271,13.4653,13.4991,1:1_0119
24.0,0.3577,13.4069,13.4822,1:1_0119
32.333,0.3145,13.4255,13.5958,1:1_0119
32.333,0.3214,13.5258,13.5828,1:1_0119
32.333,0.3042,13.5667,13.584,1:1_0119
48.0,0.3083,13.6503,13.5831,1:1_0119
48.0,0.3401,13.625,13.7239,1:1_0119
48.0,0.3321,13.5022,13.5888,1:1_0119
55.5,0.5859,7.3919,13.5414,1:1_0119
55.5,0.5957,7.6911,13.4578,1:1_0119
55.5,0.6041,7.4708,13.3526,1:1_0119
72.0,1.0289,0.0,0.6003,1:1_0119
72.0,1.0604,0.0335,0.635,1:1_0119
72.0,1.0498,0.2545,0.6738,1:1_0119
80.0,1.0668,0.0,0.0,1:1_0119
80.0,1.085,0.1302,0.0,1:1_0119
80.0,1.1256,0.0,0.0471,1:1_0119
96.0,1.109,0.1195,0.1312,1:1_0119
96.0,1.0831,0.0,0.0,1:1_0119
96.0,1.0846,0.1091,0.0897,1:1_0119
104.0,1.0868,0.1699,0.0,1:1_0119
104.0,1.0742,0.0,0.0,1:1_0119
104.0,1.101,0.0288,0.061,1:1_0119
120.0,1.0803,0.0,0.0,1:1_0119
120.0,1.0961,0.0099,0.0,1:1_0119
120.0,1.0865,0.0,0.1764,1:1_0119
128.0,1.0673,0.0331,0.0,1:1_0119
128.0,1.0774,0.0277,0.0,1:1_0119
128.0,1.0884,0.0333,0.0,1:1_0119
144.0,1.1062,0.0,0.0,1:1_0119
144.0,1.0958,0.0227,0.0644,1:1_0119
144.0,1.0949,0.0469,0.0,1:1_0119
24.0,0.2743,14.829,16.5163,1:1_0120
24.0,0.3062,14.954,16.4057,1:1_0120
24.0,0.2871,15.002,16.3354,1:1_0120
32.333,0.5598,0.0,8.3872,1:1_0120
32.333,0.5454,0.0641,8.584,1:1_0120
32.333,0.5546,0.0898,8.5242,1:1_0120
48.0,0.6138,0.0,0.0957,1:1_0120
48.0,0.6185,0.0,0.0,1:1_0120
48.0,0.6348,0.0,0.0072,1:1_0120
55.5,0.6597,0.0802,0.1611,1:1_0120
55.5,0.6019,0.1071,0.0027,1:1_0120
55.5,0.62,0.2021,0.0,1:1_0120
72.0,0.6131,0.0,0.0888,1:1_0120
72.0,0.6015,0.1023,0.0,1:1_0120
72.0,0.6237,0.0,0.0731,1:1_0120
80.0,0.6124,0.0,0.0,1:1_0120
80.0,0.5957,0.0838,0.0,1:1_0120
80.0,0.6074,0.0345,0.1613,1:1_0120
96.0,0.6125,0.0,0.0274,1:1_0120
96.0,0.5712,0.0,0.0,1:1_0120
96.0,0.5984,0.0,0.0858,1:1_0120
104.0,0.6179,0.014,0.0,1:1_0120
104.0,0.6143,0.0514,0.0,1:1_0120
104.0,0.6216,0.0,0.0097,1:1_0120
120.0,0.6355,0.1232,0.1328,1:1_0120
120.0,0.6184,0.0032,0.0,1:1_0120
120.0,0.5765,0.0,0.0,1:1_0120
128.0,0.6105,0.1412,0.1315,1:1_0120
128.0,0.599,0.0818,0.0,1:1_0120
128.0,0.6264,0.0806,0.1242,1:1_0120
144.0,0.6028,0.1014,0.0,1:1_0120
144.0,0.6386,0.0,0.0,1:1_0120
144.0,0.5719,0.0,0.1355,1:1_0120
24.0,0.3012,15.9898,14.8598,1:1_0121
24.0,0.2512,15.9563,14.7674,1:1_0121
24.0,0.2849,15.8973,14.6279,1:1_0121
32.333,0.2588,16.0415,14.8297,1:1_0121
32.333,0.2466,15.8592,14.8715,1:1_0121
32.333,0.2893,16.0413,14.8885,1:1_0121
48.0,0.2678,15.9025,14.7387,1:1_0121
48.0,0.2671,15.7714,14.7029,1:1_0121
48.0,0.2821,15.9451,14.8879,1:1_0121
55.5,0.3411,15.9349,14.7563,1:1_0121
55.5,0.3429,15.845,14.7389,1:1_0121
55.5,0.3688,15.6268,14.5957,1:1_0121
72.0,0.4904,15.5749,14.6371,1:1_0121
72.0,0.4617,15.509,14.87,1:1_0121
72.0,0.507,15.7654,14.6219,1:1_0121
80.0,0.5584,15.2645,14.908,1:1_0121
80.0,0.5941,15.4161,14.8021,1:1_0121
80.0,0.5846,15.296,14.8305,1:1_0121
96.0,0.8566,14.6837,14.8312,1:1_0121
96.0,0.8518,14.8265,14.7613,1:1_0121
96.0,0.8782,14.8258,14.6854,1:1_0121
104.0,1.0406,14.3769,14.8207,1:1_0121
104.0,1.0549,14.2798,14.8364,1:1_0121
104.0,0.9997,14.3294,14.7421,1:1_0121
120.0,1.485,12.8813,14.8162,1:1_0121
120.0,1.4208,12.8618,14.6708,1:1_0121
120.0,1.5056,12.8303,14.7627,1:1_0121
128.0,1.7066,11.634,14.6909,1:1_0121
128.0,1.7122,11.8015,14.5135,1:1_0121
128.0,1.6927,11.8951,14.8023,1:1_0121
144.0,2.3009,8.2548,14.8261,1:1_0121
144.0,2.2757,8.5126,14.6984,1:1_0121
144.0,2.2356,8.4383,14.6537,1:1_0121
24.0,0.2527,15.4363,16.0751,1:1_0122
24.0,0.28,15.6382,16.0871,1:1_0122
24.0,0.2649,15.7649,16.0738,1:1_0122
32.333,0.3513,14.9623,16.0848,1:1_0122
32.333,0.3567,15.0902,16.1528,1:1_0122
32.333,0.3767,15.1025,16.1333,1:1_0122
48.0,0.5986,13.3995,15.9837,1:1_0122
48.0,0.641,13.2374,16.0597,1:1_0122
48.0,0.5668,13.1704,16.1922,1:1_0122
55.5,0.802,11.8226,16.113,1:1_0122
55.5,0.761,11.9793,16.3002,1:1_0122
55.5,0.787,11.8554,16.1312,1:1_0122
72.0,1.2488,6.5066,15.8764,1:1_0122
72.0,1.2203,6.6234,16.1111,1:1_0122
72.0,1.2321,6.5347,16.1057,1:1_0122
80.0,1.4561,2.7172,16.0387,1:1_0122
80.0,1.4961,2.6489,15.8486,1:1_0122
80.0,1.5106,2.5072,15.8545,1:1_0122
96.0,1.7775,0.0,13.1846,1:1_0122
96.0,1.7822,0.0017,13.1416,1:1_0122
96.0,1.7645,0.0,13.1073,1:1_0122
104.0,1.9228,0.0233,10.6829,1:1_0122
104.0,1.8849,0.0,10.7635,1:1_0122
104.0,1.9157,0.0,10.4286,1:1_0122
120.0,2.1347,0.0,4.9125,1:1_0122
120.0,2.1399,0.0817,4.9994,1:1_0122
120.0,2.168,0.0,4.9727,1:1_0122
128.0,2.2176,0.0,2.0458,1:1_0122
128.0,2.282,0.041,2.2518,1:1_0122
128.0,2.2478,0.0,2.0452,1:1_0122
144.0,2.3381,0.181,0.0552,1:1_0122
144.0,2.3253,0.0,0.0108,1:1_0122
144.0,2.3733,0.1234,0.0399,1:1_0122
24.0,0.2048,15.5866,15.1371,1:1_0123
24.0,0.2007,15.5395,15.0926,1:1_0123
24.0,0.2212,15.6037,15.0893,1:1_0123
32.333,0.2123,15.4679,14.843,1:1_0123
32.333,0.2383,15.6406,14.9127,1:1_0123
32.333,0.2034,15.5877,15.0936,1:1_0123
48.0,0.2099,15.5485,14.8629,1:1_0123
48.0,0.2193,15.6485,15.1934,1:1_0123
48.0,0.231,15.6094,15.0682,1:1_0123
55.5,0.2599,15.3463,15.2077,1:1_0123
55.5,0.2455,15.4277,15.0326,1:1_0123
55.5,0.2529,15.5566,14.9185,1:1_0123
72.0,0.3419,14.5174,15.0561,1:1_0123
72.0,0.3219,14.4659,15.031,1:1_0123
72.0,0.3334,14.4189,15.0923,1:1_0123
80.0,0.395,13.8555,14.8963,1:1_0123
80.0,0.3876,13.929,14.7837,1:1_0123
80.0,0.3879,13.9282,14.7079,1:1_0123
96.0,0.5315,12.0637,14.9539,1:1_0123
96.0,0.5436,11.9615,14.7918,1:1_0123
96.0,0.4916,12.1035,14.9661,1:1_0123
104.0,0.6472,10.5808,14.9375,1:1_0123
104.0,0.5938,10.5664,14.8697,1:1_0123
104.0,0.6371,10.8212,14.8331,1:1_0123
120.0,0.8481,6.7149,14.6417,1:1_0123
120.0,0.9099,6.8823,14.8218,1:1_0123
120.0,0.8606,6.8064,14.7804,1:1_0123
128.0,0.9985,4.1559,14.4833,1:1_0123
128.0,0.9997,4.1899,14.4686,1:1_0123
128.0,1.0144,4.2135,14.5328,1:1_0123
144.0,1.2543,0.0343,12.7114,1:1_0123
144.0,1.2718,0.1336,12.6366,1:1_0123
144.0,1.3143,0.0165,12.8031,1:1_0123
24.0,0.3051,13.7204,14.6274,1:1_0124
24.0,0.2996,13.6239,14.4533,1:1_0124
24.0,0.2876,13.6032,14.5236,1:1_0124
32.333,0.4578,13.0198,14.5036,1:1_0124
32.333,0.455,13.1611,14.4567,1:1_0124
32.333,0.4655,12.8897,14.5418,1:1_0124
48.0,1.1999,9.0383,14.5962,1:1_0124
48.0,1.2308,9.2213,14.6413,1:1_0124
48.0,1.1762,9.1128,14.5856,1:1_0124
55.5,1.7919,4.2486,14.4721,1:1_0124
55.5,1.7924,4.3366,14.3748,1:1_0124
55.5,1.7687,4.091,14.2737,1:1_0124
72.0,2.4864,0.0,4.2795,1:1_0124
72.0,2.4827,0.095,4.4436,1:1_0124
72.0,2.4657,0.2076,4.3473,1:1_0124
80.0,2.6317,0.0,0.0,1:1_0124
80.0,2.6479,0.017,0.0108,1:1_0124
80.0,2.6314,0.0,0.0,1:1_0124
96.0,2.6551,0.1087,0.0,1:1_0124
96.0,2.6582,0.0,0.0,1:1_0124
96.0,2.6642,0.0578,0.0,1:1_0124
104.0,2.6258,0.0,0.0277,1:1_0124
104.0,2.6308,0.002,0.0,1:1_0124
104.0,2.6322,0.0,0.0,1:1_0124
120.0,2.6522,0.217,0.1943,1:1_0124
120.0,2.6399,0.0,0.0,1:1_0124
120.0,2.635,0.0,0.1319,1:1_0124
128.0,2.5862,0.0,0.0801,1:1_0124
128.0,2.61,0.0,0.0594,1:1_0124
128.0,2.6573,0.0,0.0,1:1_0124
144.0,2.608,0.0,0.0,1:1_0124
144.0,2.6074,0.1233,0.0,1:1_0124
144.0,2.6275,0.0,0.0634,1:1_0124
24.0,0.2153,16.9504,15.4847,1:1_0125
24.0,0.2177,16.6892,15.7124,1:1_0125
24.0,0.209,16.6712,15.71,1:1_0125
32.333,0.2175,16.6133,15.9374,1:1_0125
32.333,0.208,16.719,15.6683,1:1_0125
32.333,0.2317,16.7354,15.7771,1:1_0125
48.0,0.1925,16.5868,15.9038,1:1_0125
48.0,0.1978,16.7262,15.6407,1:1_0125
48.0,0.2332,16.5934,15.6388,1:1_0125
55.5,0.2302,16.4978,15.7733,1:1_0125
55.5,0.2458,16.4436,15.7301,1:1_0125
55.5,0.2216,16.6175,15.8156,1:1_0125
72.0,0.4091,15.9671,15.8948,1:1_0125
72.0,0.4064,15.8455,15.7776,1:1_0125
72.0,0.3869,15.9189,15.6597,1:1_0125
80.0,0.5305,15.3543,15.797,1:1_0125
80.0,0.5667,15.4719,15.7406,1:1_0125
80.0,0.5394,15.1435,15.7437,1:1_0125
96.0,0.908,13.0556,15.6369,1:1_0125
96.0,0.9589,13.2029,15.8066,1:1_0125
96.0,0.9628,13.223,15.7917,1:1_0125
104.0,1.255,11.4347,15.5185,1:1_0125
104.0,1.2127,11.2387,15.5918,1:1_0125
104.0,1.2027,11.3505,15.6221,1:1_0125
120.0,1.7824,5.459,15.2378,1:1_0125
120.0,1.821,5.536,15.2614,1:1_0125
120.0,1.8079,5.4405,15.235,1:1_0125
128.0,2.0742,2.4231,14.8119,1:1_0125
128.0,2.0868,2.5224,14.7374,1:1_0125
128.0,2.0469,2.5813,14.8393,1:1_0125
144.0,2.4279,0.1213,10.198,1:1_0125
144.0,2.4816,0.1186,10.1972,1:1_0125
144.0,2.4228,0.0899,10.0577,1:1_0125
24.0,0.2929,13.21,15.836,1:1_0126
24.0,0.2932,13.1844,16.1407,1:1_0126
24.0,0.3001,13.4511,16.1922,1:1_0126
32.333,0.3068,13.3238,16.2489,1:1_0126
32.333,0.3092,13.3024,16.2328,1:1_0126
32.333,0.2516,13.4832,16.3207,1:1_0126
48.0,0.3044,13.133,16.2828,1:1_0126
48.0,0.2862,13.3276,16.0334,1:1_0126
48.0,0.3446,13.13,16.1686,1:1_0126
55.5,0.4548,12.5061,16.1134,1:1_0126
55.5,0.52,12.4677,16.2698,1:1_0126
55.5,0.4767,12.482,16.1297,1:1_0126
72.0,2.0472,0.0368,15.5551,1:1_0126
72.0,2.0426,0.0661,15.393,1:1_0126
72.0,2.045,0.1608,15.3148,1:1_0126
80.0,2.2369,0.0677,11.4573,1:1_0126
80.0,2.2417,0.01,11.3541,1:1_0126
80.0,2.2125,0.0,11.1776,1:1_0126
96.0,2.6555,0.045,0.627,1:1_0126
96.0,2.6312,0.1159,0.8179,1:1_0126
96.0,2.6072,0.0,0.7581,1:1_0126
104.0,2.6319,0.0622,0.095,1:1_0126
104.0,2.6719,0.1745,0.1236,1:1_0126
104.0,2.6846,0.1379,0.1466,1:1_0126
120.0,2.6488,0.0,0.2482,1:1_0126
120.0,2.6509,0.1229,0.0,1:1_0126
120.0,2.6689,0.0,0.0,1:1_0126
128.0,2.6476,0.0463,0.1072,1:1_0126
128.0,2.6277,0.066,0.1227,1:1_0126
128.0,2.6965,0.0707,0.0,1:1_0126
144.0,2.6242,0.1829,0.0737,1:1_0126
144.0,2.6492,0.0,0.0,1:1_0126
144.0,2.6622,0.0354,0.0,1:1_0126
24.0,0.2016,15.122,13.9698,1:1_0127
24.0,0.1703,15.0779,14.0949,1:1_0127
24.0,0.2095,14.9076,14.0883,1:1_0127
32.333,0.217,14.9683,13.9225,1:1_0127
32.333,0.2066,15.1225,14.0995,1:1_0127
32.333,0.1941,15.0709,14.1466,1:1_0127
48.0,0.473,13.9625,14.1799,1:1_0127
48.0,0.4709,14.0717,14.2078,1:1_0127
48.0,0.492,13.9219,14.1492,1:1_0127
55.5,0.9474,11.3494,14.0067,1:1_0127
55.5,0.9606,11.6587,13.9285,1:1_0127
55.5,0.9458,11.6824,14.0106,1:1_0127
72.0,2.2073,0.1238,9.5358,1:1_0127
72.0,2.2597,0.0,9.5451,1:1_0127
72.0,2.2481,0.0,9.4389,1:1_0127
80.0,2.3965,0.1523,3.1175,1:1_0127
80.0,2.4676,0.0929,3.1524,1:1_0127
80.0,2.4378,0.049,3.236,1:1_0127
96.0,2.5359,0.1902,0.0,1:1_0127
96.0,2.5021,0.0988,0.0,1:1_0127
96.0,2.5751,0.1337,0.1588,1:1_0127
104.0,2.552,0.0,0.0,1:1_0127
104.0,2.5642,0.0,0.1585,1:1_0127
104.0,2.5477,0.0,0.0442,1:1_0127
120.0,2.5436,0.0,0.1426,1:1_0127
120.0,2.5621,0.0156,0.0,1:1_0127
120.0,2.5604,0.0,0.0444,1:1_0127
128.0,2.5491,0.0,0.0974,1:1_0127
128.0,2.5338,0.0,0.0963,1:1_0127
128.0,2.5126,0.0869,0.0,1:1_0127
144.0,2.54,0.0044,0.0,1:1_0127
144.0,2.5421,0.0,0.1055,1:1_0127
144.0,2.5455,0.0453,0.0292,1:1_0127
24.0,0.2126,16.756,15.816,1:1_0128
24.0,0.1875,16.7885,15.9386,1:1_0128
24.0,0.1917,16.9178,15.8056,1:1_0128
32.333,0.1652,16.5384,15.6565,1:1_0128
32.333,0.1848,16.6873,15.8936,1:1_0128
32.333,0.1925,16.7949,15.8298,1:1_0128
48.0,0.1933,16.6528,15.9676,1:1_0128
48.0,0.1624,16.7407,15.8072,1:1_0128
48.0,0.2087,16.7085,15.8262,1:1_0128
55.5,0.2088,15.7116,15.8063,1:1_0128
55.5,0.2535,15.5995,15.8083,1:1_0128
55.5,0.2112,15.6287,15.7473,1:1_0128
72.0,0.3182,9.9007,15.7122,1:1_0128
72.0,0.3223,9.94,15.6891,1:1_0128
72.0,0.3466,9.9421,15.9402,1:1_0128
80.0,0.3891,5.712,15.4387,1:1_0128
80.0,0.4161,5.5457,15.5569,1:1_0128
80.0,0.3828,5.6613,15.4878,1:1_0128
96.0,0.491,0.0061,12.702,1:1_0128
96.0,0.5161,0.0,12.6574,1:1_0128
96.0,0.4889,0.1076,12.6032,1:1_0128
104.0,0.5586,0.1856,8.7212,1:1_0128
104.0,0.5585,0.1262,8.7397,1:1_0128
104.0,0.5313,0.0,8.8365,1:1_0128
120.0,0.5874,0.0551,1.7084,1:1_0128
120.0,0.6415,0.0514,2.0406,1:1_0128
120.0,0.629,0.0,1.7694,1:1_0128
128.0,0.6352,0.0,0.4368,1:1_0128
128.0,0.6118,0.2021,0.4457,1:1_0128
128.0,0.6263,0.1798,0.2399,1:1_0128
144.0,0.6375,0.0,0.1876,1:1_0128
144.0,0.6005,0.0,0.0,1:1_0128
144.0,0.6599,0.0955,0.0152,1:1_0128
24.0,0.3228,13.2557,16.5929,1:1_0129
24.0,0.311,13.1472,16.6568,1:1_0129
24.0,0.3326,13.1663,16.4061,1:1_0129
32.333,0.3556,12.7155,16.593,1:1_0129
32.333,0.405,12.6574,16.7418,1:1_0129
32.333,0.4337,12.6842,16.4604,1:1_0129
48.0,0.6432,10.6948,16.5872,1:1_0129
48.0,0.6805,11.0525,16.5914,1:1_0129
48.0,0.6553,10.877,16.4414,1:1_0129
55.5,0.8171,9.5817,16.6766,1:1_0129
55.5,0.7943,9.6597,16.3074,1:1_0129
55.5,0.8263,9.6792,16.4653,1:1_0129
72.0,1.2071,5.7056,16.3326,1:1_0129
72.0,1.223,5.9011,16.4042,1:1_0129
72.0,1.2364,5.6589,16.3086,1:1_0129
80.0,1.4057,3.7686,16.2248,1:1_0129
80.0,1.4134,3.4353,15.978,1:1_0129
80.0,1.3904,3.7562,16.3131,1:1_0129
96.0,1.6773,0.6447,15.1676,1:1_0129
96.0,1.6223,0.7192,15.427,1:1_0129
96.0,1.6443,0.6265,15.4973,1:1_0129
104.0,1.7188,0.2507,14.3257,1:1_0129
104.0,1.7215,0.1318,14.2635,1:1_0129
104.0,1.7663,0.3312,14.4082,1:1_0129
120.0,1.8946,0.0,10.824,1:1_0129
120.0,1.9284,0.0282,10.6773,1:1_0129
120.0,1.8811,0.1013,10.833,1:1_0129
128.0,1.9847,0.0,8.8149,1:1_0129
128.0,1.9854,0.1809,8.6799,1:1_0129
128.0,1.9905,0.0075,8.6522,1:1_0129
144.0,2.1673,0.0887,5.1218,1:1_0129
144.0,2.1485,0.0,5.0121,1:1_0129
144.0,2.1363,0.1467,5.1132,1:1_0129
24.0,0.2053,13.6554,14.1334,1:1_0130
24.0,0.2243,13.6985,14.2221,1:1_0130
24.0,0.2664,13.6985,14.2778,1:1_0130
32.333,0.5748,11.134,14.2173,1:1_0130
32.333,0.5608,11.1605,14.1313,1:1_0130
32.333,0.5505,11.142,13.9928,1:1_0130
48.0,1.815,0.2161,5.8903,1:1_0130
48.0,1.7984,0.1081,5.7408,1:1_0130
48.0,1.8036,0.0,6.1023,1:1_0130
55.5,1.9848,0.0908,0.0,1:1_0130
55.5,2.0325,0.0,0.1165,1:1_0130
55.5,2.0011,0.0404,0.0229,1:1_0130
72.0,1.9752,0.0,0.1074,1:1_0130
72.0,1.9788,0.117,0.0352,1:1_0130
72.0,2.0126,0.0802,0.0,1:1_0130
80.0,2.0009,0.0,0.1165,1:1_0130
80.0,2.0004,0.0603,0.0,1:1_0130
80.0,1.9703,0.0,0.0,1:1_0130
96.0,1.9768,0.0,0.0,1:1_0130
96.0,1.9909,0.0534,0.0,1:1_0130
96.0,1.9786,0.0,0.0,1:1_0130
104.0,1.9721,0.0,0.0,1:1_0130
104.0,2.0026,0.0,0.0376,1:1_0130
104.0,2.0063,0.0328,0.0799,1:1_0130
120.0,1.9472,0.0,0.1103,1:1_0130
120.0,1.9987,0.1848,0.1704,1:1_0130
120.0,1.9946,0.0,0.0,1:1_0130
128.0,1.979,0.0,0.0,1:1_0130
128.0,1.9702,0.0402,0.1697,1:1_0130
128.0,2.0072,0.0,0.1014,1:1_0130
144.0,1.9955,0.0,0.0,1:1_0130
144.0,1.9846,0.0651,0.014,1:1_0130
144.0,1.974,0.0,0.0306,1:1_0130
24.0,0.1545,14.2109,13.8899,1:1_0131
24.0,0.2088,14.3321,13.7751,1:1_0131
24.0,0.1708,14.3551,13.9096,1:1_0131
32.333,0.7975,12.326,14.0485,1:1_0131
32.333,0.7644,12.4037,13.6778,1:1_0131
32.333,0.7899,12.3637,13.8672,1:1_0131
48.0,2.9169,0.0,0.0,1:1_0131
48.0,2.9005,0.0632,0.0281,1:1_0131
48.0,2.9308,0.0,0.0,1:1_0131
55.5,2.9456,0.1022,0.1415,1:1_0131
55.5,2.9296,0.1353,0.0,1:1_0131
55.5,2.9181,0.1195,0.0843,1:1_0131
72.0,2.9163,0.0,0.0,1:1_0131
72.0,2.9084,0.1725,0.076,1:1_0131
72.0,2.9068,0.0,0.0,1:1_0131
80.0,2.9109,0.0,0.1115,1:1_0131
80.0,2.9028,0.229,0.0,1:1_0131
80.0,2.8939,0.1688,0.1321,1:1_0131
96.0,2.9185,0.0381,0.0407,1:1_0131
96.0,2.9248,0.0,0.0,1:1_0131
96.0,2.9052,0.1816,0.1855,1:1_0131
104.0,2.9169,0.0,0.0278,1:1_0131
104.0,2.9309,0.0601,0.0,1:1_0131
104.0,2.9853,0.1132,0.0,1:1_0131
120.0,2.9077,0.0987,0.0495,1:1_0131
120.0,2.924,0.0458,0.0,1:1_0131
120.0,2.9302,0.0726,0.0343,1:1_0131
128.0,2.9279,0.1393,0.0,1:1_0131
128.0,2.9062,0.0027,0.0,1:1_0131
128.0,2.9142,0.1288,0.0,1:1_0131
144.0,2.8855,0.0,0.0058,1:1_0131
144.0,2.9229,0.0556,0.0474,1:1_0131
144.0,2.9193,0.0,0.0,1:1_0131
24.0,0.2293,14.209,13.2559,1:1_0132
24.0,0.1974,14.0054,13.4121,1:1_0132
24.0,0.2102,14.158,13.2024,1:1_0132
32.333,0.3048,14.03,13.1695,1:1_0132
32.333,0.303,13.9274,13.2052,1:1_0132
32.333,0.2738,13.8636,13.1342,1:1_0132
48.0,0.5442,12.8144,13.3128,1:1_0132
48.0,0.5345,12.8914,13.0465,1:1_0132
48.0,0.5114,12.8934,13.1236,1:1_0132
55.5,0.7405,11.6127,13.2364,1:1_0132
55.5,0.7653,11.8292,13.0497,1:1_0132
55.5,0.7501,11.934,13.5145,1:1_0132
72.0,1.4082,6.4864,13.169,1:1_0132
72.0,1.4307,6.6042,13.2298,1:1_0132
72.0,1.3819,6.6601,12.8765,1:1_0132
80.0,1.7577,2.3565,12.8678,1:1_0132
80.0,1.7507,2.3072,12.9371,1:1_0132
80.0,1.7749,2.3632,12.9773,1:1_0132
96.0,2.2247,0.136,8.1131,1:1_0132
96.0,2.2701,0.1114,8.1764,1:1_0132
96.0,2.2257,0.0208,8.2719,1:1_0132
104.0,2.4483,0.0,4.5909,1:1_0132
104.0,2.3841,0.0,4.6926,1:1_0132
104.0,2.3981,0.0,4.5693,1:1_0132
120.0,2.663,0.0325,0.0,1:1_0132
120.0,2.6015,0.0098,0.0,1:1_0132
120.0,2.6379,0.0196,0.0487,1:1_0132
128.0,2.6756,0.059,0.125,1:1_0132
128.0,2.6578,0.0,0.0,1:1_0132
128.0,2.6334,0.0681,0.0,1:1_0132
144.0,2.674,0.0,0.0215,1:1_0132
144.0,2.6349,0.0,0.2172,1:1_0132
144.0,2.6307,0.0,0.0,1:1_0132
24.0,0.3376,13.8149,13.6644,1:1_0133
24.0,0.3122,13.9818,13.6062,1:1_0133
24.0,0.3251,13.8505,13.7058,1:1_0133
32.333,0.3244,13.863,13.7783,1:1_0133
32.333,0.319,14.0317,13.7035,1:1_0133
32.333,0.2855,13.9211,13.7382,1:1_0133
48.0,0.3202,13.8314,13.4876,1:1_0133
48.0,0.2806,14.0221,13.6405,1:1_0133
48.0,0.3389,13.697,13.5943,1:1_0133
55.5,0.4387,10.5278,13.6845,1:1_0133
55.5,0.4248,10.5173,13.5627,1:1_0133
55.5,0.4012,10.6783,13.7874,1:1_0133
72.0,0.7588,0.0,8.4948,1:1_0133
72.0,0.7864,0.0,8.5796,1:1_0133
72.0,0.7786,0.0,8.7709,1:1_0133
80.0,0.8577,0.164,1.8778,1:1_0133
80.0,0.8782,0.0,1.7362,1:1_0133
80.0,0.8579,0.002,1.6268,1:1_0133
96.0,0.9048,0.0985,0.1177,1:1_0133
96.0,0.882,0.0,0.0358,1:1_0133
96.0,0.9248,0.0069,0.0459,1:1_0133
104.0,0.885,0.0,0.0658,1:1_0133
104.0,0.8876,0.0404,0.0508,1:1_0133
104.0,0.8966,0.0558,0.0,1:1_0133
120.0,0.8714,0.0,0.0,1:1_0133
120.0,0.8792,0.0241,0.0908,1:1_0133
120.0,0.9134,0.1412,0.0,1:1_0133
128.0,0.8664,0.0,0.008,1:1_0133
128.0,0.8849,0.0,0.0,1:1_0133
128.0,0.8993,0.0,0.2343,1:1_0133
144.0,0.8901,0.1051,0.0,1:1_0133
144.0,0.9012,0.01,0.0857,1:1_0133
144.0,0.8857,0.1552,0.0,1:1_0133
24.0,0.3251,13.4383,15.9976,1:1_0134
24.0,0.3312,13.3941,16.0118,1:1_0134
24.0,0.3015,13.509,16.0334,1:1_0134
32.333,0.28,13.5896,16.0124,1:1_0134
32.333,0.3467,13.5038,16.1795,1:1_0134
32.333,0.3189,13.6049,16.1098,1:1_0134
48.0,0.311,13.5827,16.3014,1:1_0134
48.0,0.3009,13.5529,16.0523,1:1_0134
48.0,0.3164,13.4776,15.837,1:1_0134
55.5,0.4305,13.1428,15.9684,1:1_0134
55.5,0.453,13.0612,16.0257,1:1_0134
55.5,0.4527,13.1109,16.0869,1:1_0134
72.0,1.3263,8.5792,15.7783,1:1_0134
72.0,1.2984,8.3785,16.0085,1:1_0134
72.0,1.3239,8.6531,15.9917,1:1_0134
80.0,2.0557,1.5337,15.5598,1:1_0134
80.0,2.008,1.6555,15.7322,1:1_0134
80.0,2.0582,1.7576,15.5524,1:1_0134
96.0,3.0402,0.0187,0.9501,1:1_0134
96.0,3.0683,0.0,0.8495,1:1_0134
96.0,3.0218,0.0804,0.7697,1:1_0134
104.0,3.0752,0.0818,0.0559,1:1_0134
104.0,3.1043,0.2192,0.0635,1:1_0134
104.0,3.0868,0.0519,0.0,1:1_0134
120.0,3.125,0.0281,0.038,1:1_0134
120.0,3.0708,0.0061,0.0,1:1_0134
120.0,3.0792,0.0,0.0436,1:1_0134
128.0,3.0996,0.0,0.0,1:1_0134
128.0,3.0903,0.0194,0.0086,1:1_0134
128.0,3.0914,0.0,0.0067,1:1_0134
144.0,3.1189,0.0279,0.1423,1:1_0134
144.0,3.1223,0.1497,0.1369,1:1_0134
144.0,3.1309,0.0,0.0647,1:1_0134
24.0,0.2582,13.8555,15.0485,1:1_0135
24.0,0.255,13.7825,15.0025,1:1_0135
24.0,0.262,13.9599,15.1418,1:1_0135
32.333,1.3377,0.0356,14.2637,1:1_0135
32.333,1.3191,0.0,14.1762,1:1_0135
32.333,1.3055,0.0407,14.2936,1:1_0135
