Time (h),OD600 (-),[Glucose] (g/L),[Xylose] (g/L),trajectory_id
80.0,0.9954,17.7454,8.5328,2:1_0110
80.0,1.0011,17.9316,8.3307,2:1_0110
80.0,0.9747,17.8532,8.3393,2:1_0110
96.0,1.5346,13.7392,8.3175,2:1_0110
96.0,1.5573,13.6947,8.5748,2:1_0110
96.0,1.5515,13.8004,8.4106,2:1_0110
104.0,1.8512,10.7389,8.3223,2:1_0110
104.0,1.8881,10.698,8.2549,2:1_0110
104.0,1.9026,10.4046,8.3415,2:1_0110
120.0,2.4519,3.453,7.5777,2:1_0110
120.0,2.4438,3.4082,7.548,2:1_0110
120.0,2.4554,3.5903,7.5198,2:1_0110
128.0,2.636,1.1841,6.6471,2:1_0110
128.0,2.6277,1.2352,6.7191,2:1_0110
128.0,2.6036,1.3352,6.7088,2:1_0110
144.0,2.9012,0.1904,2.0207,2:1_0110
144.0,2.902,0.0525,2.3147,2:1_0110
144.0,2.8733,0.1625,2.1074,2:1_0110
24.0,0.257,20.933,11.8761,2:1_0111
24.0,0.263,20.8853,11.8295,2:1_0111
24.0,0.254,20.9153,11.9518,2:1_0111
32.333,0.2687,20.9867,11.9411,2:1_0111
32.333,0.2576,20.5813,11.8045,2:1_0111
32.333,0.2694,20.8766,11.9776,2:1_0111
48.0,0.8957,14.0452,11.7544,2:1_0111
48.0,0.8777,14.0673,11.8762,2:1_0111
48.0,0.8307,13.9983,11.7122,2:1_0111
55.5,1.5114,1.5545,10.8992,2:1_0111
55.5,1.554,1.5552,11.0945,2:1_0111
55.5,1.5567,1.4349,11.0838,2:1_0111
72.0,2.0301,0.1075,0.3666,2:1_0111
72.0,1.9778,0.0,0.2427,2:1_0111
72.0,1.9865,0.0,0.3208,2:1_0111
80.0,1.9765,0.0,0.0,2:1_0111
80.0,2.0148,0.0138,0.0,2:1_0111
80.0,1.9763,0.0903,0.0,2:1_0111
96.0,2.0009,0.0,0.0185,2:1_0111
96.0,1.9911,0.0,0.0573,2:1_0111
96.0,2.021,0.0385,0.0105,2:1_0111
104.0,1.9736,0.0938,0.0,2:1_0111
104.0,2.0016,0.0762,0.0988,2:1_0111
104.0,2.0105,0.097,0.0,2:1_0111
120.0,1.9732,0.0,0.0,2:1_0111
120.0,2.0209,0.0,0.0,2:1_0111
120.0,1.9893,0.0,0.2262,2:1_0111
128.0,1.985,0.0445,0.0,2:1_0111
128.0,1.9572,0.0,0.0,2:1_0111
128.0,1.9759,0.0,0.0136,2:1_0111
144.0,1.9837,0.0,0.0106,2:1_0111
144.0,2.0057,0.1198,0.0,2:1_0111
144.0,1.9758,0.0,0.0,2:1_0111
24.0,0.2525,18.7234,9.5966,2:1_0112
24.0,0.2522,18.9777,9.665,2:1_0112
24.0,0.3064,18.9078,9.6723,2:1_0112
32.333,0.2603,19.068,9.6144,2:1_0112
32.333,0.2654,18.9508,9.5489,2:1_0112
32.333,0.2575,18.9508,9.6866,2:1_0112
48.0,0.2794,18.8888,9.6404,2:1_0112
48.0,0.2867,18.7874,9.6135,2:1_0112
48.0,0.2092,18.9708,9.5351,2:1_0112
55.5,0.3053,18.7899,9.6744,2:1_0112
55.5,0.3683,18.6468,9.5275,2:1_0112
55.5,0.325,18.7294,9.6961,2:1_0112
72.0,0.5954,18.3263,9.582,2:1_0112
72.0,0.6096,18.1421,9.8006,2:1_0112
72.0,0.5647,18.167,9.4648,2:1_0112
80.0,0.8353,17.7442,9.4794,2:1_0112
80.0,0.8392,17.6204,9.64,2:1_0112
80.0,0.8317,17.6658,9.6922,2:1_0112
96.0,1.4493,15.4491,9.5483,2:1_0112
96.0,1.4148,15.4029,9.4884,2:1_0112
96.0,1.48,15.2788,9.6983,2:1_0112
104.0,1.8586,13.2391,9.4088,2:1_0112
104.0,1.856,13.132,9.7571,2:1_0112
104.0,1.8484,13.3138,9.6635,2:1_0112
120.0,2.8662,4.5546,9.5217,2:1_0112
120.0,2.8836,4.6507,9.2946,2:1_0112
120.0,2.8262,4.6612,9.3477,2:1_0112
128.0,3.2477,0.0,7.9523,2:1_0112
128.0,3.267,0.1848,7.9076,2:1_0112
128.0,3.2419,0.0,7.8825,2:1_0112
144.0,3.5166,0.0633,0.0,2:1_0112
144.0,3.5027,0.0758,0.0,2:1_0112
144.0,3.5066,0.0812,0.0491,2:1_0112
24.0,0.2644,21.9111,10.0891,2:1_0113
24.0,0.3273,22.1302,10.0361,2:1_0113
24.0,0.3453,21.9958,10.1433,2:1_0113
32.333,0.2846,21.9956,10.1519,2:1_0113
32.333,0.2921,21.6897,10.0767,2:1_0113
32.333,0.3016,22.0847,10.008,2:1_0113
48.0,0.2918,21.8331,9.9988,2:1_0113
48.0,0.3592,21.7916,9.9283,2:1_0113
48.0,0.3048,22.1477,10.136,2:1_0113
55.5,0.4775,21.6508,9.92,2:1_0113
55.5,0.4375,21.6769,10.0601,2:1_0113
55.5,0.4422,21.7484,9.9878,2:1_0113
72.0,1.4197,18.5564,10.0434,2:1_0113
72.0,1.4403,18.786,10.1775,2:1_0113
72.0,1.4141,18.6792,10.0023,2:1_0113
80.0,2.2355,13.551,10.1024,2:1_0113
80.0,2.2536,13.5239,9.9406,2:1_0113
80.0,2.2845,13.5734,9.9585,2:1_0113
96.0,3.8867,0.0572,1.1507,2:1_0113
96.0,3.9501,0.0,1.0984,2:1_0113
96.0,3.9517,0.0,1.1337,2:1_0113
104.0,3.9811,0.0,0.1168,2:1_0113
104.0,3.9608,0.0,0.0252,2:1_0113
104.0,4.008,0.0,0.0969,2:1_0113
120.0,3.9882,0.012,0.0081,2:1_0113
120.0,4.0024,0.0542,0.0,2:1_0113
120.0,3.9936,0.0541,0.1462,2:1_0113
128.0,3.9691,0.0538,0.0,2:1_0113
128.0,3.9931,0.0,0.0,2:1_0113
128.0,3.9956,0.0,0.1449,2:1_0113
144.0,3.9584,0.0538,0.0,2:1_0113
144.0,3.9841,0.048,0.0713,2:1_0113
144.0,3.9871,0.0,0.0567,2:1_0113
24.0,0.1868,20.0657,8.8302,2:1_0114
24.0,0.1976,20.123,8.8759,2:1_0114
24.0,0.2241,20.095,8.6697,2:1_0114
32.333,0.1768,19.9626,8.6759,2:1_0114
32.333,0.2037,20.2666,8.8046,2:1_0114
32.333,0.2,20.174,8.7005,2:1_0114
48.0,0.2226,20.1746,8.7893,2:1_0114
48.0,0.2436,20.1893,8.7879,2:1_0114
48.0,0.1989,20.0346,8.7703,2:1_0114
55.5,0.2342,18.8953,8.7559,2:1_0114
55.5,0.2123,18.8704,8.6176,2:1_0114
55.5,0.2445,18.9352,8.7651,2:1_0114
72.0,0.4469,11.8792,8.6564,2:1_0114
72.0,0.3996,12.0679,8.7881,2:1_0114
72.0,0.4558,12.1238,8.6851,2:1_0114
80.0,0.5567,6.0123,8.5345,2:1_0114
80.0,0.5644,5.9857,8.5366,2:1_0114
80.0,0.5692,6.2812,8.5726,2:1_0114
96.0,0.729,0.2591,6.5391,2:1_0114
96.0,0.7481,0.1108,6.8464,2:1_0114
96.0,0.7458,0.0064,6.7199,2:1_0114
104.0,0.7268,0.0,4.2434,2:1_0114
104.0,0.7621,0.0817,4.3987,2:1_0114
104.0,0.7473,0.1172,4.2672,2:1_0114
120.0,0.7661,0.0,0.9833,2:1_0114
120.0,0.7755,0.0,0.8643,2:1_0114
120.0,0.7814,0.0,1.0947,2:1_0114
128.0,0.7498,0.0111,0.4202,2:1_0114
128.0,0.7796,0.0,0.3332,2:1_0114
128.0,0.7973,0.0663,0.4247,2:1_0114
144.0,0.7903,0.0,0.0599,2:1_0114
144.0,0.7892,0.0,0.0658,2:1_0114
144.0,0.7936,0.0307,0.2947,2:1_0114
24.0,0.2615,21.6387,10.3591,2:1_0115
24.0,0.2399,21.6634,10.2453,2:1_0115
24.0,0.2181,21.5649,10.0736,2:1_0115
32.333,0.2201,21.8747,10.0886,2:1_0115
32.333,0.2112,21.5802,10.1621,2:1_0115
32.333,0.2401,21.5996,10.2181,2:1_0115
48.0,0.2979,21.3876,10.2308,2:1_0115
48.0,0.3122,21.6332,10.234,2:1_0115
48.0,0.3107,21.1854,10.2608,2:1_0115
55.5,0.4003,21.1118,10.2491,2:1_0115
55.5,0.4558,20.9932,10.2375,2:1_0115
55.5,0.4533,20.9637,10.2958,2:1_0115
72.0,0.9616,19.031,10.3813,2:1_0115
72.0,0.9606,18.8771,10.3223,2:1_0115
72.0,0.9372,19.1243,10.253,2:1_0115
80.0,1.2676,16.9983,10.1875,2:1_0115
80.0,1.3112,16.8956,10.2886,2:1_0115
80.0,1.302,17.0492,10.0577,2:1_0115
96.0,2.1829,9.071,10.1967,2:1_0115
96.0,2.1807,8.9731,10.0669,2:1_0115
96.0,2.1525,8.9252,10.0258,2:1_0115
104.0,2.5087,4.3431,9.7938,2:1_0115
104.0,2.5537,4.0391,9.8636,2:1_0115
104.0,2.5105,4.0517,10.0581,2:1_0115
120.0,2.8745,0.2128,8.1469,2:1_0115
120.0,2.8624,0.242,7.8076,2:1_0115
120.0,2.8466,0.1827,7.9613,2:1_0115
128.0,3.0099,0.1654,4.9203,2:1_0115
128.0,3.0102,0.0669,5.0355,2:1_0115
128.0,2.9812,0.0,5.046,2:1_0115
144.0,3.1774,0.0,1.0756,2:1_0115
144.0,3.184,0.0,0.8708,2:1_0115
144.0,3.1337,0.0,0.9701,2:1_0115
24.0,0.2055,18.7146,11.9025,2:1_0116
24.0,0.2156,18.6764,11.9075,2:1_0116
24.0,0.2227,18.3313,11.9451,2:1_0116
32.333,0.2389,18.5325,12.0333,2:1_0116
32.333,0.2267,18.7039,11.9038,2:1_0116
32.333,0.2222,18.4481,11.9681,2:1_0116
48.0,0.2186,18.6911,11.9148,2:1_0116
48.0,0.2186,18.5276,11.98,2:1_0116
48.0,0.2668,18.2453,11.9725,2:1_0116
55.5,0.3321,18.2339,12.0284,2:1_0116
55.5,0.3322,18.2577,11.9104,2:1_0116
55.5,0.3273,18.3349,11.9694,2:1_0116
72.0,0.9796,15.0056,11.9501,2:1_0116
72.0,0.9735,14.9619,11.9092,2:1_0116
72.0,0.9911,14.8065,11.9423,2:1_0116
80.0,1.5847,9.6062,11.9984,2:1_0116
80.0,1.5731,9.8444,11.9725,2:1_0116
80.0,1.566,9.735,11.938,2:1_0116
96.0,2.4339,0.0092,9.092,2:1_0116
96.0,2.3895,0.0196,8.9924,2:1_0116
96.0,2.3858,0.0,9.0176,2:1_0116
104.0,2.5582,0.0026,5.7821,2:1_0116
104.0,2.5391,0.0,5.8615,2:1_0116
104.0,2.5119,0.0,5.7121,2:1_0116
120.0,2.7248,0.0,0.8774,2:1_0116
120.0,2.7581,0.184,1.0634,2:1_0116
120.0,2.7315,0.021,0.9742,2:1_0116
128.0,2.7599,0.1325,0.4233,2:1_0116
128.0,2.7426,0.144,0.1635,2:1_0116
128.0,2.7668,0.0283,0.3773,2:1_0116
144.0,2.7859,0.0412,0.093,2:1_0116
144.0,2.8005,0.0511,0.1094,2:1_0116
144.0,2.7683,0.0,0.1902,2:1_0116
24.0,0.1749,19.7489,11.4549,2:1_0117
24.0,0.1756,19.6064,11.5692,2:1_0117
24.0,0.1974,19.6796,11.3402,2:1_0117
32.333,0.1905,19.6347,11.3655,2:1_0117
32.333,0.1737,19.7256,11.581,2:1_0117
32.333,0.1645,19.5629,11.5262,2:1_0117
48.0,0.1775,19.7113,11.4145,2:1_0117
48.0,0.1972,19.5186,11.5117,2:1_0117
48.0,0.1437,19.7485,11.4534,2:1_0117
55.5,0.2092,19.601,11.285,2:1_0117
55.5,0.2277,19.6108,11.5312,2:1_0117
55.5,0.1844,19.6014,11.3246,2:1_0117
72.0,0.2691,19.1212,11.9506,2:1_0117
72.0,0.2782,19.3483,11.4249,2:1_0117
72.0,0.2741,19.3057,11.3426,2:1_0117
80.0,0.3005,19.0384,11.4237,2:1_0117
80.0,0.299,18.878,11.3232,2:1_0117
80.0,0.2748,18.7715,11.45,2:1_0117
96.0,0.4681,18.3321,11.427,2:1_0117
96.0,0.429,18.0773,11.5014,2:1_0117
96.0,0.4752,18.1735,11.4884,2:1_0117
104.0,0.5543,17.4981,11.3011,2:1_0117
104.0,0.5122,17.6338,11.4148,2:1_0117
104.0,0.5631,17.1443,11.574,2:1_0117
120.0,0.8326,15.2717,11.3488,2:1_0117
120.0,0.8148,15.3019,11.4295,2:1_0117
120.0,0.8304,15.4607,11.224,2:1_0117
128.0,0.9461,13.9647,11.3229,2:1_0117
128.0,0.9622,13.9506,11.1674,2:1_0117
128.0,0.9829,14.0398,11.4001,2:1_0117
144.0,1.3263,9.9453,11.1663,2:1_0117
144.0,1.2974,10.128,11.225,2:1_0117
144.0,1.2845,9.9708,11.0186,2:1_0117
24.0,0.2044,21.3594,10.6815,2:1_0118
24.0,0.2538,21.5799,10.7419,2:1_0118
24.0,0.2425,21.4295,10.638,2:1_0118
32.333,0.2713,21.1617,10.8134,2:1_0118
32.333,0.2911,21.2482,10.6849,2:1_0118
32.333,0.3029,21.1073,10.847,2:1_0118
48.0,0.5746,19.7907,10.723,2:1_0118
48.0,0.541,19.5732,10.6622,2:1_0118
48.0,0.5609,19.8497,10.699,2:1_0118
55.5,0.7657,18.2145,10.7597,2:1_0118
55.5,0.7793,18.5907,10.7097,2:1_0118
55.5,0.798,18.4542,10.703,2:1_0118
72.0,1.4642,12.3996,10.6979,2:1_0118
72.0,1.4689,12.3605,10.637,2:1_0118
72.0,1.4774,12.1662,10.5934,2:1_0118
80.0,1.9178,6.3457,10.5643,2:1_0118
80.0,1.9137,6.4004,10.4887,2:1_0118
80.0,1.91,6.3841,10.55,2:1_0118
96.0,2.3482,0.0,6.0299,2:1_0118
96.0,2.3792,0.0,5.9135,2:1_0118
96.0,2.3755,0.0,5.9098,2:1_0118
104.0,2.5361,0.0302,2.0532,2:1_0118
104.0,2.5042,0.0,2.3467,2:1_0118
104.0,2.4997,0.0,2.4135,2:1_0118
120.0,2.546,0.0798,0.0176,2:1_0118
120.0,2.5574,0.0,0.147,2:1_0118
120.0,2.5767,0.0601,0.1002,2:1_0118
128.0,2.5745,0.0,0.0,2:1_0118
128.0,2.5985,0.0208,0.0084,2:1_0118
128.0,2.6038,0.0,0.0,2:1_0118
144.0,2.5315,0.0,0.0117,2:1_0118
144.0,2.5955,0.0843,0.0,2:1_0118
144.0,2.6237,0.0,0.1228,2:1_0118
24.0,0.1863,20.0249,11.6224,2:1_0119
24.0,0.2135,20.064,11.5604,2:1_0119
24.0,0.1805,20.0415,11.5484,2:1_0119
32.333,0.2254,19.613,11.4679,2:1_0119
32.333,0.2599,19.6738,11.4765,2:1_0119
32.333,0.2345,19.6268,11.3607,2:1_0119
48.0,0.4286,18.4771,11.4773,2:1_0119
48.0,0.4045,18.6555,11.4363,2:1_0119
48.0,0.3926,18.6778,11.3879,2:1_0119
55.5,0.5636,17.6736,11.3908,2:1_0119
55.5,0.5584,17.5031,11.477,2:1_0119
55.5,0.5591,17.6383,11.4018,2:1_0119
72.0,1.1133,12.7944,11.4513,2:1_0119
72.0,1.072,12.6299,11.4132,2:1_0119
72.0,1.1233,12.6236,11.5639,2:1_0119
80.0,1.4479,7.8431,11.3345,2:1_0119
80.0,1.4404,7.9275,11.2969,2:1_0119
80.0,1.4649,7.9826,11.3107,2:1_0119
96.0,1.9953,0.1048,9.0286,2:1_0119
96.0,1.9584,0.0,8.9296,2:1_0119
96.0,2.0129,0.0,8.9234,2:1_0119
104.0,2.0508,0.0,6.2073,2:1_0119
104.0,2.0809,0.0,6.2091,2:1_0119
104.0,2.0365,0.1402,6.2864,2:1_0119
120.0,2.2695,0.0,0.9552,2:1_0119
120.0,2.2933,0.0067,0.7911,2:1_0119
120.0,2.2743,0.0735,0.9261,2:1_0119
128.0,2.3035,0.0964,0.0,2:1_0119
128.0,2.3085,0.0,0.0,2:1_0119
128.0,2.281,0.0,0.0326,2:1_0119
144.0,2.3073,0.0193,0.2009,2:1_0119
144.0,2.28,0.0,0.0278,2:1_0119
144.0,2.2796,0.0,0.0,2:1_0119
24.0,0.2562,19.6953,9.4463,2:1_0120
24.0,0.277,19.5817,9.26,2:1_0120
24.0,0.2715,19.7603,9.3312,2:1_0120
32.333,0.377,15.0658,9.2428,2:1_0120
32.333,0.3972,15.0052,9.3101,2:1_0120
32.333,0.3976,15.1159,9.1609,2:1_0120
48.0,0.778,0.0,4.5771,2:1_0120
48.0,0.7677,0.1243,4.6031,2:1_0120
48.0,0.7487,0.0,4.7049,2:1_0120
55.5,0.8288,0.0,0.1129,2:1_0120
55.5,0.8294,0.0,0.0,2:1_0120
55.5,0.8449,0.2029,0.084,2:1_0120
72.0,0.8247,0.0,0.0048,2:1_0120
72.0,0.792,0.0023,0.0584,2:1_0120
72.0,0.8678,0.1091,0.193,2:1_0120
80.0,0.866,0.1395,0.0026,2:1_0120
80.0,0.8393,0.0,0.013,2:1_0120
80.0,0.8437,0.0,0.0,2:1_0120
96.0,0.864,0.0406,0.1721,2:1_0120
96.0,0.8472,0.1368,0.1163,2:1_0120
96.0,0.8188,0.0,0.0,2:1_0120
104.0,0.8131,0.1765,0.0042,2:1_0120
104.0,0.8416,0.0,0.0819,2:1_0120
104.0,0.8242,0.1261,0.0,2:1_0120
120.0,0.859,0.0941,0.0,2:1_0120
120.0,0.8607,0.1149,0.049,2:1_0120
120.0,0.8125,0.08,0.0066,2:1_0120
128.0,0.8334,0.0074,0.0,2:1_0120
128.0,0.8151,0.0,0.0,2:1_0120
128.0,0.8384,0.0,0.0726,2:1_0120
144.0,0.8425,0.0,0.1027,2:1_0120
144.0,0.8272,0.0419,0.0,2:1_0120
144.0,0.7876,0.0,0.0423,2:1_0120
24.0,0.3069,18.6568,11.3818,2:1_0121
24.0,0.3086,18.3718,11.5325,2:1_0121
24.0,0.3162,18.5381,11.6318,2:1_0121
32.333,0.4069,16.938,11.345,2:1_0121
32.333,0.4447,17.1329,11.5745,2:1_0121
32.333,0.4491,16.9298,11.6084,2:1_0121
48.0,0.7087,11.4889,11.3649,2:1_0121
48.0,0.7191,11.5787,11.4222,2:1_0121
48.0,0.7234,11.6842,11.473,2:1_0121
55.5,0.8697,8.0189,11.2218,2:1_0121
55.5,0.8715,8.0379,11.357,2:1_0121
55.5,0.8319,7.9398,11.4198,2:1_0121
72.0,1.0942,1.6468,10.9676,2:1_0121
72.0,1.109,1.6743,11.0535,2:1_0121
72.0,1.1378,1.5556,10.9622,2:1_0121
80.0,1.2067,0.5043,10.5421,2:1_0121
80.0,1.1743,0.5722,10.2566,2:1_0121
80.0,1.2072,0.4812,10.3806,2:1_0121
96.0,1.2646,0.0082,7.9597,2:1_0121
96.0,1.2886,0.0,8.0578,2:1_0121
96.0,1.2753,0.0,7.9481,2:1_0121
104.0,1.3492,0.0041,6.3758,2:1_0121
104.0,1.3295,0.1294,6.5356,2:1_0121
104.0,1.3433,0.0223,6.6614,2:1_0121
120.0,1.4251,0.0183,3.7919,2:1_0121
120.0,1.4229,0.0,3.9149,2:1_0121
120.0,1.3904,0.0,3.6721,2:1_0121
128.0,1.4297,0.0,2.9174,2:1_0121
128.0,1.4703,0.1942,2.8387,2:1_0121
128.0,1.4401,0.078,2.7431,2:1_0121
144.0,1.4636,0.0,1.4688,2:1_0121
144.0,1.4416,0.1067,1.4962,2:1_0121
144.0,1.4989,0.0,1.4057,2:1_0121
24.0,0.2501,18.1663,9.4892,2:1_0122
24.0,0.2501,18.1315,9.554,2:1_0122
24.0,0.2567,18.2517,9.5518,2:1_0122
32.333,0.2434,18.1783,9.6598,2:1_0122
32.333,0.2273,18.1431,9.7604,2:1_0122
32.333,0.2458,17.9652,9.4522,2:1_0122
48.0,0.2004,18.0221,9.5911,2:1_0122
48.0,0.2285,18.1514,9.6632,2:1_0122
48.0,0.2366,18.2723,9.4989,2:1_0122
55.5,0.5464,16.8321,9.5324,2:1_0122
55.5,0.5504,16.8364,9.6544,2:1_0122
55.5,0.4914,16.8955,9.6813,2:1_0122
72.0,2.5782,0.0,0.0,2:1_0122
72.0,2.5415,0.1293,0.0,2:1_0122
72.0,2.5997,0.0953,0.0229,2:1_0122
80.0,2.5929,0.0,0.0,2:1_0122
80.0,2.5886,0.0,0.0,2:1_0122
80.0,2.5638,0.0,0.1865,2:1_0122
96.0,2.5857,0.0,0.0,2:1_0122
96.0,2.577,0.1188,0.0291,2:1_0122
96.0,2.5512,0.0,0.0,2:1_0122
104.0,2.5765,0.0,0.1008,2:1_0122
104.0,2.5807,0.0237,0.0507,2:1_0122
104.0,2.5424,0.0,0.0,2:1_0122
120.0,2.5779,0.0,0.0082,2:1_0122
120.0,2.5669,0.06,0.0,2:1_0122
120.0,2.5792,0.0,0.0,2:1_0122
128.0,2.5673,0.1194,0.0,2:1_0122
128.0,2.5346,0.0,0.0,2:1_0122
128.0,2.6076,0.0388,0.0,2:1_0122
144.0,2.5674,0.1571,0.0,2:1_0122
144.0,2.5656,0.0,0.0696,2:1_0122
144.0,2.5597,0.0872,0.1063,2:1_0122
24.0,0.2745,20.3461,10.8077,2:1_0123
24.0,0.2587,20.6697,10.705,2:1_0123
24.0,0.2748,20.5256,10.8274,2:1_0123
32.333,0.2547,20.5818,10.6165,2:1_0123
32.333,0.2563,20.4427,10.7709,2:1_0123
32.333,0.2569,20.6069,10.8115,2:1_0123
48.0,0.2643,20.3452,10.7789,2:1_0123
48.0,0.2216,20.516,10.5965,2:1_0123
48.0,0.2887,20.3033,10.6126,2:1_0123
55.5,0.3711,20.1825,10.6123,2:1_0123
55.5,0.3557,20.2176,10.7756,2:1_0123
55.5,0.3553,20.0616,10.538,2:1_0123
72.0,1.0792,16.9785,10.6464,2:1_0123
72.0,1.0556,17.0758,10.421,2:1_0123
72.0,1.0917,16.9189,10.6782,2:1_0123
80.0,1.6772,12.0472,10.5756,2:1_0123
80.0,1.6913,11.8831,10.7175,2:1_0123
80.0,1.706,12.0659,10.5562,2:1_0123
96.0,2.8916,0.0,3.9589,2:1_0123
96.0,2.8749,0.0463,3.9547,2:1_0123
96.0,2.8797,0.0295,3.9659,2:1_0123
104.0,3.0253,0.0341,0.0256,2:1_0123
104.0,3.0232,0.0626,0.1258,2:1_0123
104.0,3.0177,0.0,0.0583,2:1_0123
120.0,3.0406,0.063,0.0,2:1_0123
120.0,3.0179,0.1666,0.0749,2:1_0123
120.0,3.0198,0.114,0.0,2:1_0123
128.0,3.0234,0.1876,0.0654,2:1_0123
128.0,3.0492,0.0,0.0,2:1_0123
128.0,3.04,0.0,0.018,2:1_0123
144.0,3.0374,0.0563,0.0,2:1_0123
144.0,2.9899,0.0,0.0475,2:1_0123
144.0,3.0271,0.0,0.073,2:1_0123
24.0,0.2228,18.9401,11.2786,2:1_0124
24.0,0.196,19.0864,10.9246,2:1_0124
24.0,0.23,18.8496,11.2075,2:1_0124
32.333,0.1848,19.1104,11.1756,2:1_0124
32.333,0.1902,19.0728,11.2717,2:1_0124
32.333,0.1944,18.8617,11.0859,2:1_0124
48.0,0.2266,19.0027,11.2159,2:1_0124
48.0,0.2109,18.7659,11.1661,2:1_0124
48.0,0.1951,19.0589,11.0516,2:1_0124
55.5,0.2436,19.1107,11.0265,2:1_0124
55.5,0.2229,18.9812,11.2857,2:1_0124
55.5,0.1793,18.965,11.1765,2:1_0124
72.0,0.3196,18.9911,11.1762,2:1_0124
72.0,0.3342,18.7721,11.2219,2:1_0124
72.0,0.3363,18.8735,11.1201,2:1_0124
80.0,0.4072,18.6825,11.0324,2:1_0124
80.0,0.385,18.7528,11.1511,2:1_0124
80.0,0.4564,18.76,11.2424,2:1_0124
96.0,0.6735,18.3271,11.2138,2:1_0124
96.0,0.615,18.3164,11.335,2:1_0124
96.0,0.6314,18.0673,11.0884,2:1_0124
104.0,0.8461,17.915,11.3398,2:1_0124
104.0,0.8113,17.8573,11.4072,2:1_0124
104.0,0.8035,17.8821,11.2398,2:1_0124
120.0,1.2404,16.8292,11.2328,2:1_0124
120.0,1.2559,16.6897,11.0219,2:1_0124
120.0,1.2296,16.6769,11.2174,2:1_0124
128.0,1.4934,15.6743,11.0686,2:1_0124
128.0,1.5175,15.8896,11.1326,2:1_0124
128.0,1.5017,15.8823,11.1998,2:1_0124
144.0,2.1314,12.8614,11.0815,2:1_0124
144.0,2.1294,12.846,11.0858,2:1_0124
144.0,2.1256,13.022,11.183,2:1_0124
24.0,0.1881,20.242,11.5271,2:1_0125
24.0,0.2126,20.1044,11.4186,2:1_0125
24.0,0.178,20.0816,11.3621,2:1_0125
32.333,0.3665,17.6963,11.3942,2:1_0125
32.333,0.3757,17.795,11.1534,2:1_0125
32.333,0.3674,17.998,11.415,2:1_0125
48.0,1.0454,3.714,11.0765,2:1_0125
48.0,1.0492,3.822,10.9091,2:1_0125
48.0,1.0475,3.7051,11.0559,2:1_0125
55.5,1.1518,0.2967,9.5211,2:1_0125
55.5,1.2048,0.3329,9.2508,2:1_0125
55.5,1.2035,0.4944,9.383,2:1_0125
72.0,1.2995,0.081,3.2048,2:1_0125
72.0,1.3299,0.1018,2.9682,2:1_0125
72.0,1.2984,0.0629,3.1128,2:1_0125
80.0,1.3412,0.0,1.4515,2:1_0125
80.0,1.329,0.0,1.4227,2:1_0125
80.0,1.3325,0.0,1.5518,2:1_0125
96.0,1.347,0.1676,0.4098,2:1_0125
96.0,1.3427,0.0198,0.4081,2:1_0125
96.0,1.3399,0.0,0.4167,2:1_0125
104.0,1.3691,0.1074,0.1526,2:1_0125
104.0,1.3502,0.0,0.1348,2:1_0125
104.0,1.38,0.1244,0.2282,2:1_0125
120.0,1.3726,0.2211,0.0,2:1_0125
120.0,1.3615,0.0,0.1764,2:1_0125
120.0,1.3458,0.1009,0.0,2:1_0125
128.0,1.3655,0.0,0.0074,2:1_0125
128.0,1.3637,0.092,0.0,2:1_0125
128.0,1.3749,0.1038,0.0,2:1_0125
144.0,1.3949,0.0745,0.0,2:1_0125
144.0,1.3694,0.1038,0.0605,2:1_0125
144.0,1.3612,0.0,0.0,2:1_0125
24.0,0.3063,20.2724,10.2726,2:1_0126
24.0,0.3304,20.1373,10.307,2:1_0126
24.0,0.3118,20.0364,10.2521,2:1_0126
32.333,0.3112,19.9169,10.2121,2:1_0126
32.333,0.3178,19.9383,10.3421,2:1_0126
32.333,0.3367,19.9382,10.249,2:1_0126
48.0,0.3754,19.8669,10.276,2:1_0126
48.0,0.3472,19.7432,10.3064,2:1_0126
48.0,0.3898,19.8572,10.3243,2:1_0126
55.5,0.4258,19.6913,10.4653,2:1_0126
55.5,0.4123,19.8098,10.356,2:1_0126
55.5,0.3902,19.6953,10.4089,2:1_0126
72.0,0.4236,19.4329,10.4888,2:1_0126
72.0,0.4519,19.5546,10.1999,2:1_0126
72.0,0.4307,19.4926,10.3179,2:1_0126
80.0,0.4428,19.4038,10.4288,2:1_0126
80.0,0.4616,19.4074,10.5239,2:1_0126
80.0,0.4978,19.3037,10.2107,2:1_0126
96.0,0.5337,19.2609,10.4524,2:1_0126
96.0,0.529,19.1824,10.4355,2:1_0126
96.0,0.4911,19.1324,10.3305,2:1_0126
104.0,0.5458,18.8628,10.3586,2:1_0126
104.0,0.5472,18.8417,10.2841,2:1_0126
104.0,0.579,18.8236,10.1472,2:1_0126
120.0,0.6286,18.3643,10.1845,2:1_0126
120.0,0.6612,18.5393,10.2172,2:1_0126
120.0,0.6122,18.4487,10.1816,2:1_0126
128.0,0.6732,18.241,10.3425,2:1_0126
128.0,0.6848,18.1559,10.3191,2:1_0126
128.0,0.7037,18.0243,10.3446,2:1_0126
144.0,0.7419,17.8617,10.3892,2:1_0126
144.0,0.7811,17.636,10.3339,2:1_0126
144.0,0.7729,17.4842,10.3222,2:1_0126
24.0,0.1722,18.5454,12.0639,2:1_0127
24.0,0.1623,18.5417,12.0783,2:1_0127
